20 July 2024 18:00,chemistry - 1.1 to 1.4 - now
29 September 2024 18:00,physics - 6.6 to 6.8 - 1 month
29 September 2024 19:00,biology - 6.17 to 6.23 - 1 month
29 September 2024 20:00,physics - 6.13 to 6.14 - 1 week
30 September 2024 18:00,spanish - Section 10 pages 52 to 55 (do vocab list) - 1 month
30 September 2024 19:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - now
30 September 2024 20:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 1 hour
01 October 2024 18:00,chemistry - 7.1 to 7.7 - 1 month
01 October 2024 19:00,physics - 6.9 to 6.10 - 1 month
01 October 2024 20:00,biology - 7.13 to 7.16 - 1 week
03 October 2024 18:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 1 day
03 October 2024 19:00,chemistry - 8.4 to 8.6 - now
03 October 2024 20:00,chemistry - 8.4 to 8.6 - 1 hour
05 October 2024 18:00,chemistry - 8.4 to 8.6 - 1 day
05 October 2024 19:00,physics - 6.15 - now
05 October 2024 20:00,physics - 6.15 - 1 hour
06 October 2024 18:00,biology - 8.1 to 8.5 - now
06 October 2024 19:00,biology - 8.1 to 8.5 - 1 hour
06 October 2024 20:00,biology - 7.1 to 7.6 - 1 month
07 October 2024 18:00,spanish - Section 10 pages 55 to 57 (do vocab list) - 1 month
07 October 2024 19:00,chemistry - 7.8 to 7.12 - 1 month
07 October 2024 20:00,physics - 6.11 to 6.12 - 1 month
08 October 2024 18:00,physics - 6.15 - 1 day
08 October 2024 19:00,biology - 8.1 to 8.5 - 1 day
08 October 2024 20:00,spanish - Section 11 pages 70 to 76 (do vocab list) - now
10 October 2024 18:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 1 week
10 October 2024 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 1 hour
10 October 2024 20:00,chemistry - 9.1 to 9.4 - now
12 October 2024 18:00,chemistry - 8.4 to 8.6 - 1 week
12 October 2024 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 1 day
12 October 2024 20:00,chemistry - 9.1 to 9.4 - 1 hour
13 October 2024 18:00,physics - 7.1 to 7.3 - now
13 October 2024 19:00,physics - 7.1 to 7.3 - 1 hour
13 October 2024 20:00,biology - 7.7 to 7.12 - 1 month
14 October 2024 18:00,chemistry - 9.1 to 9.4 - 1 day
14 October 2024 19:00,spanish - Section 11 pages 58 to 64 (do vocab list) - 1 month
14 October 2024 20:00,chemistry - 8.1 to 8.4 - 1 month
15 October 2024 18:00,physics - 6.15 - 1 week
15 October 2024 19:00,biology - 8.1 to 8.5 - 1 week
15 October 2024 20:00,physics - 7.1 to 7.3 - 1 day
17 October 2024 18:00,biology - 8.6 to 8.10 - now
17 October 2024 19:00,biology - 8.6 to 8.10 - 1 hour
17 October 2024 20:00,spanish - Section 11 pages 76 to 84 (do vocab list) - now
19 October 2024 18:00,biology - 8.6 to 8.10 - 1 day
19 October 2024 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 1 week
19 October 2024 20:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 1 hour
20 October 2024 18:00,chemistry - 10.1 to 10.5 - now
20 October 2024 19:00,chemistry - 10.1 to 10.5 - 1 hour
20 October 2024 20:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 1 day
21 October 2024 18:00,chemistry - 9.1 to 9.4 - 1 week
21 October 2024 19:00,chemistry - 10.1 to 10.5 - 1 day
21 October 2024 20:00,physics - 7.4 to 7.5 - now
22 October 2024 18:00,physics - 7.4 to 7.5 - 1 hour
22 October 2024 19:00,spanish - section 11 pages 84 to 90 (do vocab list) - now
22 October 2024 20:00,physics - 7.1 to 7.3 - 1 week
24 October 2024 18:00,physics - 7.4 to 7.5 - 1 day
24 October 2024 19:00,spanish - section 11 pages 84 to 90 (do vocab list) - 1 hour
24 October 2024 20:00,chemistry - 10.5 to 10.8 - now
26 October 2024 09:00,spanish - section 11 pages 84 to 90 (do vocab list) - 1 day
26 October 2024 10:00,chemistry - 10.5 to 10.8 - 1 hour
26 October 2024 11:00,physics - 7.6 to 7.7 - now
26 October 2024 13:00,physics - 7.6 to 7.7 - 1 hour
26 October 2024 14:00,spanish - Extra vocab list slot - now
26 October 2024 15:00,spanish - Extra vocab list slot - 1 hour
26 October 2024 16:00,chemistry - 11.1 to 11.5 - now
27 October 2024 13:00,biology - 8.6 to 8.10 - 1 week
27 October 2024 14:00,chemistry - 10.5 to 10.8 - 1 day
27 October 2024 15:00,physics - 7.6 to 7.7 - 1 day
27 October 2024 16:00,spanish - Extra vocab list slot - 1 day
28 October 2024 09:00,physics - 6.13 to 6.14 - 1 month
28 October 2024 10:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 1 week
28 October 2024 11:00,chemistry - 11.1 to 11.5 - 1 hour
28 October 2024 13:00,physics - 7.8 to 7.10 - now
28 October 2024 14:00,physics - 7.8 to 7.10 - 1 hour
28 October 2024 15:00,spanish - Extra vocab list slot - now
28 October 2024 16:00,spanish - Extra vocab list slot - 1 hour
29 October 2024 09:00,chemistry - 10.1 to 10.5 - 1 week
29 October 2024 10:00,chemistry - 11.5 to 11.8 - now
29 October 2024 11:00,chemistry - 11.1 to 11.5 - 1 day
29 October 2024 13:00,chemistry - 11.5 to 11.8 - 1 hour
29 October 2024 14:00,physics - 7.8 to 7.10 - 1 day
29 October 2024 15:00,physics - 8.1 to 8.4 - now
29 October 2024 16:00,spanish - Extra vocab list slot - 1 day
30 October 2024 09:00,biology - 7.13 to 7.16 - 1 month
30 October 2024 10:00,physics - 8.1 to 8.4 - 1 hour
30 October 2024 11:00,spanish - Extra vocab list slot - now
30 October 2024 13:00,chemistry - 11.5 to 11.8 - 1 day
30 October 2024 14:00,spanish - Extra vocab list slot - 1 hour
30 October 2024 15:00,physics - 9.1 to 9.3 - now
30 October 2024 16:00,physics - 9.1 to 9.3 - 1 hour
31 October 2024 09:00,physics - 9.4 to 9.6 - now
31 October 2024 10:00,physics - 8.1 to 8.4 - 1 day
31 October 2024 11:00,physics - 9.4 to 9.6 - 1 hour
31 October 2024 13:00,physics - 9.7 to 9.9 - now
31 October 2024 14:00,spanish - Extra vocab list slot - 1 day
31 October 2024 15:00,physics - 9.7 to 9.9 - 1 hour
31 October 2024 16:00,physics - 9.1 to 9.3 - 1 day
01 November 2024 09:00,physics - 7.4 to 7.5 - 1 week
01 November 2024 10:00,physics - 9.10 - now
01 November 2024 11:00,physics - 9.4 to 9.6 - 1 day
01 November 2024 13:00,physics - 9.10 - 1 hour
01 November 2024 15:00,physics - 9.7 to 9.9 - 1 day
02 November 2024 09:00,spanish - section 11 pages 84 to 90 (do vocab list) - 1 week
02 November 2024 13:00,physics - 9.10 - 1 day
03 November 2024 18:00,chemistry - 10.5 to 10.8 - 1 week
03 November 2024 19:00,physics - 7.6 to 7.7 - 1 week
03 November 2024 20:00,spanish - Extra vocab list slot - 1 week
05 November 2024 18:00,chemistry - 11.1 to 11.5 - 1 week
05 November 2024 19:00,physics - 7.8 to 7.10 - 1 week
05 November 2024 20:00,spanish - Extra vocab list slot - 1 week
07 November 2024 18:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 1 month
07 November 2024 19:00,chemistry - 11.5 to 11.8 - 1 week
07 November 2024 20:00,physics - 8.1 to 8.4 - 1 week
09 November 2024 18:00,chemistry - 8.4 to 8.6 - 1 month
09 November 2024 19:00,spanish - Extra vocab list slot - 1 week
09 November 2024 20:00,physics - 9.1 to 9.3 - 1 week
10 November 2024 18:00,physics - 9.4 to 9.6 - 1 week
10 November 2024 19:00,physics - 9.7 to 9.9 - 1 week
10 November 2024 20:00,physics - 9.10 - 1 week
12 November 2024 18:00,physics - 6.15 - 1 month
12 November 2024 19:00,biology - 8.1 to 8.5 - 1 month
16 November 2024 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 1 month
18 November 2024 18:00,chemistry - 1.1 to 1.4 - 3 month
18 November 2024 19:00,chemistry - 9.1 to 9.4 - 1 month
19 November 2024 18:00,physics - 1.1 to 1.12 - 3 month
19 November 2024 20:00,physics - 7.1 to 7.3 - 1 month
21 November 2024 18:00,biology - 1.1 to 1.6 - 3 month
21 November 2024 19:00,spanish - Section 1 pages 1-4(do vocab list) - 3 month
21 November 2024 20:00,chemistry - 1.4 to 1.7 - 3 month
23 November 2024 18:00,physics - 1.13 to 1.17 - 3 month
23 November 2024 19:00,biology - 1.7 to 1.12 - 3 month
23 November 2024 20:00,spanish - Section 1 pages 4-10(do vocab list) - 3 month
24 November 2024 18:00,chemistry - 1.7 to 1.10 - 3 month
24 November 2024 19:00,physics - 2.1 to 2.7 - 3 month
24 November 2024 20:00,biology - 1.13 to 1.17 - 3 month
25 November 2024 18:00,spanish - Section 2 pages 11 to 13(do vocab list) - 3 month
25 November 2024 19:00,chemistry - 1.11 to 1.12 - 3 month
25 November 2024 20:00,physics - 2.8 to 2.13 - 3 month
26 November 2024 18:00,biology - 2.1 to 2.6 - 3 month
26 November 2024 19:00,spanish - Section 2 pages 13 to 16(do vocab list) - 3 month
26 November 2024 20:00,chemistry - 2.1 to 2.3 - 3 month
28 November 2024 18:00,physics - 3.1 to 3.5 - 3 month
28 November 2024 19:00,biology - 2.7 to 2.12 - 3 month
28 November 2024 20:00,spanish - section 3 pages 17 to 19(do vocab list) - 3 month
30 November 2024 18:00,chemistry - 2.4 to 2.6 - 3 month
30 November 2024 19:00,physics - 4.1 to 4.6 - 3 month
30 November 2024 20:00,biology - 2.13 to 2.18 - 3 month
01 December 2024 18:00,spanish - Section 3 pages 19 to 22(do vocab list) - 3 month
01 December 2024 19:00,chemistry - 2.7 to 2.9 - 3 month
01 December 2024 20:00,biology - 8.6 to 8.10 - 1 month
02 December 2024 18:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 1 month
02 December 2024 19:00,chemistry - 10.1 to 10.5 - 1 month
02 December 2024 20:00,physics - 7.4 to 7.5 - 1 month
03 December 2024 18:00,physics - 4.7 to 4.9 - 3 month
03 December 2024 19:00,biology - 3.1 to 3.8 - 3 month
03 December 2024 20:00,spanish - Section 4 pages 24 to 27(do vocab list) - 3 month
05 December 2024 18:00,chemistry - 2.10 to 2.11 - 3 month
05 December 2024 19:00,physics - 5.1 to 5.6 - 3 month
05 December 2024 20:00,biology - 3.9 to 3.11 - 3 month
07 December 2024 18:00,spanish - section 5 pages 28(do vocab list) - 3 month
07 December 2024 19:00,chemistry - 3.1 to 3.6 - 3 month
07 December 2024 20:00,physics - 5.7 to 5.11 - 3 month
08 December 2024 18:00,biology - 4.1 to 4.4 - 3 month
08 December 2024 19:00,spanish - Section 6 pages 31 to 34(do vocab list) - 3 month
08 December 2024 20:00,spanish - section 11 pages 84 to 90 (do vocab list) - 1 month
09 December 2024 18:00,chemistry - 3.7 to 3.9 - 3 month
09 December 2024 19:00,chemistry - 10.5 to 10.8 - 1 month
09 December 2024 20:00,physics - 7.6 to 7.7 - 1 month
10 December 2024 18:00,physics - 5.12 to 5.16 - 3 month
10 December 2024 19:00,biology - 5.1 to 5.6 - 3 month
10 December 2024 20:00,spanish - Section 6 pages 34 to 38(do vocab list) - 3 month
12 December 2024 18:00,chemistry - 4.1 to 4.5 - 3 month
12 December 2024 19:00,physics - 5.17 to 5.19 - 3 month
12 December 2024 20:00,biology - 5.7 to 5.12 - 3 month
14 December 2024 18:00,spanish - Section 7 pages 39 to 41(do vocab list) - 3 month
14 December 2024 19:00,chemistry - 4.6 to 4.10 - 3 month
14 December 2024 20:00,physics - 5.20 to 5.21 - 3 month
15 December 2024 18:00,biology - 5.13 to 5.18 - 3 month
15 December 2024 19:00,spanish - Section 8 pages 42 to 46 (do vocab list) - 3 month
15 December 2024 20:00,spanish - Extra vocab list slot - 1 month
16 December 2024 18:00,chemistry - 5.1 to 5.4 - 3 month
16 December 2024 19:00,chemistry - 11.1 to 11.5 - 1 month
16 December 2024 20:00,physics - 7.8 to 7.10 - 1 month
17 December 2024 18:00,physics - 6.1 to 6.2 - 3 month
17 December 2024 19:00,biology - 6.1 to 6.8 - 3 month
17 December 2024 20:00,spanish - Extra vocab list slot - 1 month
19 December 2024 18:00,spanish - Section 9 pages 47 to 49 (do vocab list) - 3 month
19 December 2024 19:00,chemistry - 6.1 to 6.4 - 3 month
19 December 2024 20:00,physics - 6.3 to 6.5 - 3 month
21 December 2024 09:00,chemistry - 11.5 to 11.8 - 1 month
21 December 2024 10:00,physics - 8.1 to 8.4 - 1 month
21 December 2024 11:00,spanish - Extra vocab list slot - 1 month
21 December 2024 13:00,physics - 9.1 to 9.3 - 1 month
21 December 2024 14:00,physics - 9.4 to 9.6 - 1 month
21 December 2024 15:00,physics - 9.7 to 9.9 - 1 month
21 December 2024 16:00,physics - 9.10 - 1 month
22 December 2024 13:00,biology - 6.9 to 6.16 - 3 month
22 December 2024 14:00,spanish - Section 9 [ages 49 to 51 (do vocab list) - 3 month
22 December 2024 15:00,chemistry - 6.5 - 3 month
23 December 2024 09:00,physics - 6.6 to 6.8 - 3 month
23 December 2024 10:00,biology - 6.17 to 6.23 - 3 month
27 December 2024 09:00,spanish - Section 10 pages 52 to 55 (do vocab list) - 3 month
27 December 2024 10:00,chemistry - 7.1 to 7.7 - 3 month
27 December 2024 11:00,physics - 6.9 to 6.10 - 3 month
30 December 2024 09:00,biology - 7.1 to 7.6 - 3 month
31 December 2024 09:00,spanish - Section 10 pages 55 to 57 (do vocab list) - 3 month
31 December 2024 10:00,chemistry - 7.8 to 7.12 - 3 month
31 December 2024 11:00,physics - 6.11 to 6.12 - 3 month
06 January 2025 18:00,biology - 7.7 to 7.12 - 3 month
06 January 2025 19:00,spanish - Section 11 pages 58 to 64 (do vocab list) - 3 month
06 January 2025 20:00,chemistry - 8.1 to 8.4 - 3 month
20 January 2025 18:00,physics - 6.13 to 6.14 - 3 month
23 January 2025 18:00,biology - 7.13 to 7.16 - 3 month
30 January 2025 18:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 3 month
01 February 2025 18:00,chemistry - 8.4 to 8.6 - 3 month
04 February 2025 18:00,physics - 6.15 - 3 month
04 February 2025 19:00,biology - 8.1 to 8.5 - 3 month
08 February 2025 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 3 month
10 February 2025 19:00,chemistry - 9.1 to 9.4 - 3 month
11 February 2025 20:00,physics - 7.1 to 7.3 - 3 month
24 February 2025 09:00,biology - 8.6 to 8.10 - 3 month
25 February 2025 09:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 3 month
25 February 2025 10:00,chemistry - 10.1 to 10.5 - 3 month
25 February 2025 11:00,physics - 7.4 to 7.5 - 3 month
03 March 2025 18:00,spanish - section 11 pages 84 to 90 (do vocab list) - 3 month
03 March 2025 19:00,chemistry - 10.5 to 10.8 - 3 month
03 March 2025 20:00,physics - 7.6 to 7.7 - 3 month
09 March 2025 20:00,spanish - Extra vocab list slot - 3 month
10 March 2025 19:00,chemistry - 11.1 to 11.5 - 3 month
10 March 2025 20:00,physics - 7.8 to 7.10 - 3 month
11 March 2025 20:00,spanish - Extra vocab list slot - 3 month
15 March 2025 18:00,chemistry - 11.5 to 11.8 - 3 month
15 March 2025 19:00,physics - 8.1 to 8.4 - 3 month
15 March 2025 20:00,spanish - Extra vocab list slot - 3 month
16 March 2025 18:00,physics - 9.1 to 9.3 - 3 month
16 March 2025 19:00,physics - 9.4 to 9.6 - 3 month
16 March 2025 20:00,physics - 9.7 to 9.9 - 3 month
17 March 2025 18:00,physics - 9.10 - 3 month
06 May 2025 18:00,chemistry - 1.1 to 1.4 - 6 month
06 May 2025 19:00,physics - 1.1 to 1.12 - 6 month
08 May 2025 18:00,biology - 1.1 to 1.6 - 6 month
08 May 2025 19:00,spanish - Section 1 pages 1-4(do vocab list) - 6 month
08 May 2025 20:00,chemistry - 1.4 to 1.7 - 6 month
10 May 2025 18:00,physics - 1.13 to 1.17 - 6 month
10 May 2025 19:00,biology - 1.7 to 1.12 - 6 month
10 May 2025 20:00,spanish - Section 1 pages 4-10(do vocab list) - 6 month
11 May 2025 18:00,chemistry - 1.7 to 1.10 - 6 month
11 May 2025 19:00,physics - 2.1 to 2.7 - 6 month
11 May 2025 20:00,biology - 1.13 to 1.17 - 6 month
12 May 2025 18:00,spanish - Section 2 pages 11 to 13(do vocab list) - 6 month
12 May 2025 19:00,chemistry - 1.11 to 1.12 - 6 month
12 May 2025 20:00,physics - 2.8 to 2.13 - 6 month
13 May 2025 18:00,biology - 2.1 to 2.6 - 6 month
13 May 2025 19:00,spanish - Section 2 pages 13 to 16(do vocab list) - 6 month
13 May 2025 20:00,chemistry - 2.1 to 2.3 - 6 month
15 May 2025 18:00,physics - 3.1 to 3.5 - 6 month
15 May 2025 19:00,biology - 2.7 to 2.12 - 6 month
15 May 2025 20:00,spanish - section 3 pages 17 to 19(do vocab list) - 6 month
17 May 2025 18:00,chemistry - 2.4 to 2.6 - 6 month
17 May 2025 19:00,physics - 4.1 to 4.6 - 6 month
17 May 2025 20:00,biology - 2.13 to 2.18 - 6 month
18 May 2025 18:00,spanish - Section 3 pages 19 to 22(do vocab list) - 6 month
18 May 2025 19:00,chemistry - 2.7 to 2.9 - 6 month
20 May 2025 18:00,physics - 4.7 to 4.9 - 6 month
20 May 2025 19:00,biology - 3.1 to 3.8 - 6 month
20 May 2025 20:00,spanish - Section 4 pages 24 to 27(do vocab list) - 6 month
22 May 2025 18:00,chemistry - 2.10 to 2.11 - 6 month
22 May 2025 19:00,physics - 5.1 to 5.6 - 6 month
22 May 2025 20:00,biology - 3.9 to 3.11 - 6 month
25 May 2025 13:00,spanish - section 5 pages 28(do vocab list) - 6 month
25 May 2025 14:00,chemistry - 3.1 to 3.6 - 6 month
25 May 2025 15:00,physics - 5.7 to 5.11 - 6 month
26 May 2025 09:00,biology - 4.1 to 4.4 - 6 month
26 May 2025 10:00,spanish - Section 6 pages 31 to 34(do vocab list) - 6 month
27 May 2025 09:00,chemistry - 3.7 to 3.9 - 6 month
28 May 2025 09:00,physics - 5.12 to 5.16 - 6 month
28 May 2025 10:00,biology - 5.1 to 5.6 - 6 month
28 May 2025 11:00,spanish - Section 6 pages 34 to 38(do vocab list) - 6 month
30 May 2025 09:00,chemistry - 4.1 to 4.5 - 6 month
30 May 2025 10:00,physics - 5.17 to 5.19 - 6 month
30 May 2025 11:00,biology - 5.7 to 5.12 - 6 month
01 June 2025 13:00,spanish - Section 7 pages 39 to 41(do vocab list) - 6 month
01 June 2025 14:00,chemistry - 4.6 to 4.10 - 6 month
01 June 2025 15:00,physics - 5.20 to 5.21 - 6 month
02 June 2025 18:00,biology - 5.13 to 5.18 - 6 month
02 June 2025 19:00,spanish - Section 8 pages 42 to 46 (do vocab list) - 6 month
02 June 2025 20:00,chemistry - 5.1 to 5.4 - 6 month
03 June 2025 18:00,physics - 6.1 to 6.2 - 6 month
03 June 2025 19:00,biology - 6.1 to 6.8 - 6 month
05 June 2025 18:00,spanish - Section 9 pages 47 to 49 (do vocab list) - 6 month
05 June 2025 19:00,chemistry - 6.1 to 6.4 - 6 month
05 June 2025 20:00,physics - 6.3 to 6.5 - 6 month
08 June 2025 18:00,biology - 6.9 to 6.16 - 6 month
08 June 2025 19:00,spanish - Section 9 [ages 49 to 51 (do vocab list) - 6 month
08 June 2025 20:00,chemistry - 6.5 - 6 month
09 June 2025 18:00,physics - 6.6 to 6.8 - 6 month
09 June 2025 19:00,biology - 6.17 to 6.23 - 6 month
14 June 2025 18:00,spanish - Section 10 pages 52 to 55 (do vocab list) - 6 month
14 June 2025 19:00,chemistry - 7.1 to 7.7 - 6 month
14 June 2025 20:00,physics - 6.9 to 6.10 - 6 month
16 June 2025 18:00,biology - 7.1 to 7.6 - 6 month
17 June 2025 18:00,spanish - Section 10 pages 55 to 57 (do vocab list) - 6 month
17 June 2025 19:00,chemistry - 7.8 to 7.12 - 6 month
17 June 2025 20:00,physics - 6.11 to 6.12 - 6 month
23 June 2025 18:00,biology - 7.7 to 7.12 - 6 month
23 June 2025 19:00,spanish - Section 11 pages 58 to 64 (do vocab list) - 6 month
23 June 2025 20:00,chemistry - 8.1 to 8.4 - 6 month
07 July 2025 18:00,physics - 6.13 to 6.14 - 6 month
10 July 2025 18:00,biology - 7.13 to 7.16 - 6 month
17 July 2025 18:00,spanish - Section 11 pages 64 to 70 (do vocab list corresponding to section) - 6 month
19 July 2025 18:00,chemistry - 8.4 to 8.6 - 6 month
22 July 2025 18:00,physics - 6.15 - 6 month
22 July 2025 19:00,biology - 8.1 to 8.5 - 6 month
26 July 2025 19:00,spanish - Section 11 pages 70 to 76 (do vocab list) - 6 month
28 July 2025 19:00,chemistry - 9.1 to 9.4 - 6 month
29 July 2025 20:00,physics - 7.1 to 7.3 - 6 month
11 August 2025 18:00,biology - 8.6 to 8.10 - 6 month
12 August 2025 18:00,spanish - Section 11 pages 76 to 84 (do vocab list) - 6 month
12 August 2025 19:00,chemistry - 10.1 to 10.5 - 6 month
12 August 2025 20:00,physics - 7.4 to 7.5 - 6 month
18 August 2025 18:00,spanish - section 11 pages 84 to 90 (do vocab list) - 6 month
18 August 2025 19:00,chemistry - 10.5 to 10.8 - 6 month
18 August 2025 20:00,physics - 7.6 to 7.7 - 6 month
24 August 2025 20:00,spanish - Extra vocab list slot - 6 month
25 August 2025 19:00,chemistry - 11.1 to 11.5 - 6 month
25 August 2025 20:00,physics - 7.8 to 7.10 - 6 month
26 August 2025 20:00,spanish - Extra vocab list slot - 6 month
30 August 2025 18:00,chemistry - 11.5 to 11.8 - 6 month
30 August 2025 19:00,physics - 8.1 to 8.4 - 6 month
30 August 2025 20:00,spanish - Extra vocab list slot - 6 month
31 August 2025 18:00,physics - 9.1 to 9.3 - 6 month
31 August 2025 19:00,physics - 9.4 to 9.6 - 6 month
31 August 2025 20:00,physics - 9.7 to 9.9 - 6 month
01 September 2025 18:00,physics - 9.10 - 6 month
